time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,done,total_reward,surviving_reward,distance_reward,speed_reward
0.6600000000000003,-0.22515199588913948,0.008847730561409924,7.732303452877275,2.159235622585671,1.725759184364767,0.0,-0.7030423457122188,0.06567783099703231,-7.0916547513057395,4.753301222027238,3.7735381617715618,0.0,116.5303193883535,225.54511479550277,440.5294604911686,404.3356626367229,False,9.771231158173224,0.30000000000000004,9.47123113488049,2.3292732528848785e-08
0.7200000000000003,-0.27575384464690494,0.01199173841628182,7.29277228253622,4.026998664820667,2.4102290948133103,0.0,-0.9591828571623167,0.06192510805719204,-7.533085025986069,5.187554673102106,3.5379441289433613,0.0,187.31364606890995,176.66895368369688,339.21922857124355,412.44895583965604,False,9.280602002513959,0.30000000000000004,8.980602001817052,6.969048604219834e-10
0.7800000000000004,-0.3385304638555609,0.01720586773078529,6.825852310440544,2.5734434482057846,2.879654532933831,0.0,-1.1118990046674073,0.0916300603232526,-8.098444662370502,6.3238444951441055,3.361114141699619,0.0,238.5847379764695,236.2459256526248,267.2262418026867,429.62344170795984,False,8.768839711369601,0.30000000000000004,8.468839711355024,1.4576533119949495e-11
0.8400000000000004,-0.4045232799276981,0.023835780065256405,6.327030425526089,0.19447425067863477,4.39266270549324,0.0,-1.0144341353368094,0.19355673032397958,-8.62341213400864,6.972209374840567,3.756452847200452,0.0,260.2608999302609,329.2934746891461,286.3317485203308,413.5083260510443,False,8.237194240738658,0.30000000000000004,7.937194240738439,2.1838170358872692e-13
0.9000000000000005,-0.4535227168106042,0.034565421602756864,5.792295575703451,3.7592299374708364,4.747344069353705,0.0,-0.619131479746652,0.17565494469396223,-9.20361061206705,6.3572616354071565,3.879735895337336,0.0,219.5125748664322,266.8457283625658,401.500534347001,401.10013147067815,False,7.689248472137883,0.30000000000000004,7.389248472137881,2.004282825271327e-15
0.9600000000000005,-0.479174171461122,0.04415106840141598,5.21902723740204,3.4789322811651147,5.1602424854285776,0.0,-0.2418954714636754,0.13025312236873454,-9.91888058715554,4.8800971296112055,4.025470995211863,0.0,218.47181860411126,270.8597662405171,439.8400360787026,345.3533765869303,False,7.129137050882881,0.30000000000000004,6.829137050882881,1.3273692630163544e-17
1.0200000000000005,-0.48713442981110067,0.04815509440506876,4.600343281777201,5.634101308101517,6.2063632356398895,0.0,-0.0473341301680836,-0.05794858935581594,-10.668110438598243,4.406396638799838,3.7136382636058944,0.0,251.11787613608786,235.12545787475935,379.45726307061716,362.1120099861056,False,6.556914116302994,0.30000000000000004,6.256914116302994,2.3722500791463003e-20
1.0800000000000005,-0.4932763498879558,0.042042254648465324,3.9435467367647536,6.0126444925096685,2.9990500545638206,0.0,-0.20445720573672854,-0.10349081251983178,-11.289861259586889,4.288187700762639,3.1274971718987765,0.0,301.0931316967036,244.94527509403497,334.1035513699306,348.65773146229094,False,5.981142420437949,0.30000000000000004,5.681142420437949,9.650529259847198e-24
1.1400000000000006,-0.5047317528777444,0.03238540134635413,3.246994332478295,1.8407372881036537,5.039308317463124,0.0,-0.2053145180686768,-0.18776081243216658,-11.858274057208442,5.601613726266764,2.1383977986365656,0.0,418.816928549718,333.1573480242109,220.3039542871708,407.7066825464222,False,5.411352360231329,0.30000000000000004,5.111352360231329,5.990083752163544e-28
1.2000000000000006,-0.5094993952320177,0.02282993943527533,2.5180960970393356,0.9280938097875744,0.46019478662034885,0.0,-0.035959200628595075,-0.2093190397817099,-12.453529959536983,4.823714600182222,1.7023795817871337,0.0,284.4950318430438,230.2824087431635,418.5958864469859,382.43876101451866,False,4.858932630923877,0.30000000000000004,4.558932630923877,2.2827193306499161e-32
1.2600000000000007,-0.5180731336606121,0.01612327653925609,1.7616778494468226,0.4388847644749383,0.9669335004857205,0.0,-0.2849056888295706,-0.013228912979291553,-12.761148672246124,3.3506559454873193,1.9214957215245947,0.0,245.53648419379294,281.6476584143972,484.00897671694435,381.193778554613,False,4.33253006697804,0.30000000000000004,4.03253006697804,1.284054141942329e-37
1.3200000000000007,-0.5495047958558144,0.016294854410416486,0.9833185994097153,0.6421297416056602,1.0827380247041818,0.0,-0.7742077277690311,0.01667133538504874,-13.185068117227377,3.365742177564527,1.9123301684848983,0.0,371.2554503227823,375.16418213080976,428.2813317126529,442.14710013048125,False,3.8418871167911286,0.30000000000000004,3.5418871167911283,1.7942995378825422e-43
1.3800000000000008,-0.6129975561219566,0.020507106134885687,0.1782297280753441,4.625522698971746,1.3003566385529464,0.0,-1.3435469170357384,0.12059192374443478,-13.691615165971557,2.6910819747630748,2.022225622970087,0.0,381.97612503153044,396.9783393477884,467.0018297586873,422.5116272363045,False,3.3870877458285635,0.30000000000000004,3.0870877458285633,2.0718316123214703e-50
1.4400000000000008,-0.7125888584377982,0.024931628249085295,0.0,0.7397919077792974,1.9203600176526479,0.0,-1.9634365999219967,0.06226073327550587,-14.537795616992263,3.207742582624949,2.265607446858741,0.0,404.94286126869275,431.2621992719928,409.0130521333191,461.4084985452809,True,-0.15066655140388363,-3,2.8493334485961164,2.1037273724701073e-57
0.06,-0.1223124630679597,0.0028709675549143778,9.105450584909185,0.7939110655065953,3.5650459298302355,0.0,-2.11038829943659,0.0074589377153881226,-15.24378976802477,0.307458507970271,0.6528657320691441,0.0,162.19695353877853,271.9582194672414,406.99743828689043,433.66287486104613,False,11.582856334955894,0.30000000000000004,11.282856334955886,6.742490846225233e-15
0.12000000000000001,-0.2424076503215988,-0.0006815051044728973,8.175194422625474,0.22962940094247486,1.0306202733914898,0.0,-1.9308418966652754,-0.0923877228231158,-15.773328741408152,-1.174287803802423,1.3188450312023068,0.0,158.54318642685854,272.8423641599888,516.5728365541536,398.4509471023029,False,10.483794597801808,0.30000000000000004,10.183794597801807,3.969095086603341e-16
0.18,-0.367856400981979,-0.004245603429100516,7.210720004820097,3.597975868141482,3.807060301395719,0.0,-2.173153232846833,-0.07925818054667529,-16.33119203106675,-3.5607259952875383,1.88652303273229,0.0,106.22604477828624,234.29831542278706,529.6978241195472,320.1541998380389,False,9.377994342612881,0.30000000000000004,9.07799434261288,3.6229651287405174e-18
0.23999999999999996,-0.49706749134180755,-0.0063616951859998315,6.206537001438296,5.432430344532742,3.944159535171984,0.0,-2.072552703878401,0.04883886729510803,-17.18882577079408,-3.066356089425436,1.831738382121236,0.0,189.10331321747813,187.52408626348745,357.8492652515695,390.9581729157103,False,8.28247763873439,0.30000000000000004,7.982477638734389,6.200623655219148e-21
0.3,-0.6135078213029074,-0.004171322426103417,5.148761019365168,2.205769770801151,5.340299360782733,0.0,-1.8045705743829643,0.02483523386893116,-18.11735695138876,-1.6905677154976084,1.4376821897064866,0.0,298.2891237807113,251.1485566912835,250.21770480433324,395.1455462663838,False,7.210018208667076,0.30000000000000004,6.9100182086670765,0.0
0.36000000000000004,-0.7177040477323412,0.003300368850729116,4.040742116158583,1.6580589360871194,5.538116916808422,0.0,-1.7680719752462912,0.1307724738372573,-18.82580439939288,-2.5286102231946384,1.3207705739738627,0.0,230.33764759303577,215.48332084997438,443.43360115033187,362.9798994132728,False,6.183528355771698,0.30000000000000004,5.883528355771698,0.0
0.4200000000000001,-0.8176667467326876,0.022089545716927575,2.9042134468684515,2.4678348706878968,5.8345714266060735,0.0,-1.619500939790898,0.4904824674512548,-19.126857375721055,-2.8694420512947914,1.4810032652727079,0.0,250.28896233545805,275.954363132209,409.410042044776,368.7839747335463,False,5.236457437216891,0.30000000000000004,4.936457437216891,0.0
0.48000000000000015,-0.9167554420824989,0.055820090431847616,1.7374783229839832,2.950625276647365,6.261258447310681,0.0,-1.659107110604771,0.6131642344170234,-19.880560364395656,-5.489669719789569,1.2784566634306527,0.0,244.3792246438514,216.52010456429974,554.0528459495717,318.95020631808745,False,4.390237637353525,0.30000000000000004,4.090237637353525,0.0
0.5400000000000001,-1.0178900926378107,0.09118461380266231,0.5437911844007317,3.5185664011843034,2.454503568482412,0.0,-1.7895869956177424,0.6260629522973126,-19.95107996588596,-5.818773790195723,0.7406364901783065,0.0,277.1207292956913,196.8536406276932,443.5358095505498,377.10276240125444,False,3.644266204789874,0.30000000000000004,3.3442662047898737,0.0
0.6000000000000002,-1.1221645132468605,0.13220695238556254,0.0,1.3577766571129537,3.595024110335318,0.0,-1.7117273878715822,0.7634135037422364,-20.63366017452254,-4.3912630136722814,0.3767633153988307,0.0,431.908705720909,400.5289129504349,373.6929312926849,464.56773006815627,True,0.9549261214045006,-1.9,2.8549261214045005,0.0
0.06,-0.10662115617725594,0.04383393490325285,8.727404928818345,0.8035306608596624,3.5244987406288466,0.0,-1.7864802428042654,0.6629463815246407,-21.580496694873094,0.3093226888554744,0.6491351121339839,0.0,162.37836834866712,271.5774067358518,406.9660054711986,433.79212139348266,False,11.286459630327846,0.30000000000000004,10.986459630327845,0.0
0.12000000000000001,-0.20880376714075163,0.08104371151181075,7.423858476013217,5.14141680570259,0.6579194043230352,0.0,-1.6994090648884725,0.6454608207412802,-22.025385663342824,-1.1153530585051497,1.2845670193866099,0.0,165.91765098166482,273.1133150580678,514.9038802635148,401.51071975500025,False,9.763913986938014,0.30000000000000004,9.463913986938014,0.0
0.18,-0.3174386069846321,0.1132465994884762,6.073742350195184,5.466294648023771,3.5260868984410543,0.0,-1.9174721457121486,0.5114261766608849,-22.73885222229043,0.1304143464058597,2.326791057192955,0.0,202.81318469886895,346.0253234628959,307.46597649675425,429.75467943910485,False,8.284063805219352,0.30000000000000004,7.9840638052193516,0.0
0.23999999999999996,-0.4313556909958636,0.13334687091936073,4.6964644587637245,0.4058997890492897,4.648165701007416,0.0,-1.791916436453939,0.26259687233980994,-23.039551614832003,0.5110464561776483,1.982256501162591,0.0,241.43700896664828,194.70329195475816,303.9328836711951,346.70024466928083,False,6.892861022743272,0.30000000000000004,6.592861022743272,0.0
0.3,-0.5276579784551084,0.15120493840775537,3.313362556615849,1.3970656774161343,5.380190562630103,0.0,-1.4665892344863747,0.292246664522112,-23.05731944006005,0.8493407993993222,1.7098269449748993,0.0,285.29161733142695,255.01451780804976,383.3667232033886,414.7279188643988,False,5.653874238845591,0.30000000000000004,5.3538742388455915,0.0
0.36000000000000004,-0.6054775539777943,0.1694759978690525,1.919278339790268,3.3676572079949736,5.508933346664804,0.0,-1.1697447042041142,0.2679022326277032,-23.435343920150768,-2.6581146955717125,1.652585073380735,0.0,228.48570562871714,225.42068092765464,595.169164702177,313.3823638861415,False,4.587444584863024,0.30000000000000004,4.2874445848630245,0.0
0.4200000000000001,-0.6828201851966564,0.18273209096018614,0.4924138606951678,4.302476655067544,3.4297662616701174,0.0,-1.286818857634411,0.1446904422110084,-23.968127200843362,-4.984366620029569,0.9495634871080929,0.0,294.08104752941375,192.94920408550342,539.3658551651752,330.8062449847873,False,3.6789017512507396,0.30000000000000004,3.3789017512507398,0.0
0.48000000000000015,-0.7541893297762525,0.1978870439522416,0.0,0.869071235424089,4.615474273214669,0.0,-0.9948308846107021,0.24440378274453797,-24.711676754782577,-4.371303871335026,0.5803303432988501,0.0,417.7830337033658,385.09630532276503,370.49417979726286,399.6996606532513,True,0.9480673864973452,-1.9,2.848067386497345,0.0
0.06,-0.06269676002644228,0.012054994500468296,8.471808375312406,0.789309511076727,3.558137765941874,0.0,-0.9843592152642016,0.12484658123495126,-25.875256423703316,0.30656248845481465,0.652230798348476,0.0,162.30118624825727,271.9585011932527,406.95764490408294,433.553696061556,False,11.088838327534862,0.30000000000000004,10.788838327534862,0.0
0.12000000000000001,-0.11942265942266958,0.01886815225356966,6.914944985209855,5.994383840742518,0.6018237592922624,0.0,-1.046761985059178,0.10343248885277546,-26.327945935046465,-1.1542145561583121,1.2791319730312931,0.0,169.39989916674386,274.12107280494143,518.4875126250944,402.81841074192437,False,9.290863452260627,0.30000000000000004,8.990863452260626,0.0
0.18,-0.18297145310374793,0.02252638440343886,5.297766973480618,1.5430256642002416,2.8705802600331065,0.0,-1.1131260411144404,-0.14991076790732139,-27.296702203631206,-1.633032512484832,1.7907658482719169,0.0,119.38801855400816,231.5329552928614,422.60229408151395,376.84896031968685,False,7.583446928033741,0.30000000000000004,7.283446928033741,0.0
0.23999999999999996,-0.25282756627773423,0.0011228544609414364,3.650492207897568,1.0335047434052704,5.490208200286883,0.0,-1.071259151093051,-0.6097940278407674,-27.857627822354484,-2.473566456499523,2.338550390661087,0.0,240.9003841735551,318.978263891521,472.5982715479308,398.1351919867967,False,6.035902281014715,0.30000000000000004,5.735902281014715,0.0
0.3,-0.31948069493073517,-0.0457671127143628,1.9809086721787474,0.9493987365765735,6.014152352959378,0.0,-1.1731744414346432,-1.0166825878107333,-27.852276159583088,-2.5626238403094104,2.122801342962897,0.0,297.1023308493454,278.49350082093497,403.35104361209426,387.4248963363124,False,4.710172189135865,0.30000000000000004,4.410172189135865,0.0
0.36000000000000004,-0.39224358576012885,-0.11831610898892765,0.28523232626689166,0.0706278570909511,1.2404937927745712,0.0,-1.2263401690280873,-1.2903081850687432,-28.937789483061774,-5.679576953569601,1.714371077942598,0.0,257.48326220972723,200.95452115097984,597.844928938271,341.82813899633567,False,3.625515994397566,0.30000000000000004,3.325515994397566,0.0
0.4200000000000001,-0.47392393528425447,-0.20083319176242406,0.0,1.4723119282520933,5.103353838126392,0.0,-1.434876181590299,-1.246106677344702,-29.67121559366297,-3.687450195449289,0.6154067408241872,0.0,427.571371846444,323.44952473012,405.04248442435795,533.4437845051738,True,-0.14492743513550232,-3,2.8550725648644977,0.0
0.06,-0.08826503446294216,-0.07815800486273854,8.158300792102548,0.7992983072702362,3.557206415191086,0.0,-1.3024379245965187,-1.3761371804078042,-31.13944578453716,0.3085035524459503,0.6521445787651364,0.0,162.2428081792016,271.92835464968744,406.80156745999824,433.573063961675,False,10.842494088773613,0.30000000000000004,10.542494088773612,0.0
0.12000000000000001,-0.16640645233791362,-0.15653627481592186,6.296781267323206,5.376351857232535,0.43404733913007654,0.0,-1.4898082486041717,-1.2289453981045901,-31.311109501728172,-1.1262198616036962,1.262902361135623,0.0,172.8248675504978,274.10828792689387,519.2266440289997,406.11219973261507,False,8.71541024399738,0.30000000000000004,8.41541024399738,0.0
0.18,-0.25104029529773575,-0.23319186745087525,4.380290750286995,1.2816465374167763,5.639014712681455,0.0,-1.3082729192102536,-1.3029049837265818,-32.138297275082884,0.2062344641025674,2.431854761895074,0.0,233.498650385208,377.4133751226189,297.8472959902986,430.3360874485017,False,6.779962662665946,0.30000000000000004,6.479962662665947,0.0
0.23999999999999996,-0.3254454986367273,-0.3172876242856758,2.470735310999796,5.381030705980617,1.8973402950753666,0.0,-1.243214763269826,-1.2839687398814046,-31.86240062453587,-0.49528216022416477,1.8945534500140184,0.0,278.47969422368055,208.08434574738848,433.76295913333644,370.1324076577614,False,5.130836917014835,0.30000000000000004,4.830836917014835,0.0
0.3,-0.3923087152717201,-0.39910787083913435,0.5244150080092882,5.959943450824163,3.5241868231662075,0.0,-0.9571936262126317,-1.5106886665853458,-32.466077903931776,0.7608943035628535,1.4672504619733568,0.0,413.5724763627635,378.00678802999727,269.99413355822054,405.43276743940714,False,3.8114636081034883,0.30000000000000004,3.5114636081034885,0.0
0.36000000000000004,-0.458701297583455,-0.500625139410821,0.0,2.595222955405516,4.06092003137271,0.0,-1.076751466745263,-1.7734299008673051,-31.728268680985455,1.3468214636211269,1.2340051492086452,0.0,372.07736294244785,351.139243628611,347.5398785643818,405.49455316626006,True,-0.14939567083446903,-3,2.850604329165531,0.0
0.06,-0.06607462219404019,-0.110204770484872,8.02733969862732,0.7960567718813536,3.566462005864997,0.0,-0.879172054880064,-1.9118010206488596,-33.34642497254093,0.30787486469016734,0.6529937327607358,0.0,161.93518184225303,271.8651318314815,407.15947748629947,433.85689819300325,False,10.740712102206519,0.30000000000000004,10.440712102206518,0.0
0.12000000000000001,-0.12065182351876563,-0.21858591740531622,6.0383648713741565,5.434245727329696,0.35978371765013684,0.0,-1.1551053911742994,-1.7259057368232666,-33.38917547464096,-1.1294067051426133,1.2555029709343428,0.0,174.52597769050442,274.0925372016829,520.7984193347087,407.88170521692825,False,8.481349051133044,0.30000000000000004,8.181349051133044,0.0
0.18,-0.18315006902783956,-0.323272244230829,3.992739676272636,0.8805602249811688,5.80158266210821,0.0,-0.9198847376583185,-1.709236891952944,-34.32047333725711,0.18224491399374992,2.4365576287263737,0.0,239.8737299621976,382.53301048730424,298.09265836710733,428.7313443380828,False,6.461153568071961,0.30000000000000004,6.161153568071962,0.0
0.23999999999999996,-0.24125693049433003,-0.43509885502735224,1.9360713523051445,2.331776145694814,2.1240583794935866,0.0,-1.0355819737791105,-1.739558432221325,-34.55780430983838,-0.7816689549465519,1.8921520013196558,0.0,281.13158740028103,210.46255750846686,461.86853983221954,378.15036993696106,False,4.769395224421419,0.30000000000000004,4.469395224421419,0.0
0.3,-0.3009731296728835,-0.5375728160231041,0.0,5.000269411545968,2.131786731467553,0.0,-0.8189917516797522,-1.5763948853167902,-34.74350818856439,1.0451760412574038,0.6682017753387888,0.0,511.85075887852076,418.4300766158275,303.48979181945845,474.37063221822154,True,2.3781486861216425,-0.8,3.1781486861216424,0.0
0.06,-0.049661183801232675,-0.09920103203889183,7.834541039260142,0.7817537119352691,3.556055344831803,0.0,-0.5304034617247779,-1.7471068214260634,-36.60483005184681,0.3050856095812497,0.6520382788970022,0.0,162.2278511804835,271.91806009326297,406.86278953406367,433.3447383545032,False,10.59309148502092,0.30000000000000004,10.29309148502092,0.0
0.12000000000000001,-0.08583268522356367,-0.1954067971719423,5.6582801575098385,5.524083346017967,0.22928055143217918,0.0,-0.9380919276645474,-1.5253168559656591,-36.39342787774759,-1.1365474616204887,1.24249819343305,0.0,178.37800826445218,274.9671134997973,521.9169129318067,408.9039466046901,False,8.146430064831675,0.30000000000000004,7.846430064831674,0.0
0.18,-0.1378361095193502,-0.27979111353154845,3.4231683788356424,1.3711797549608349,5.196658254789284,0.0,-0.9517133787560437,-1.406312772236351,-37.39264682331061,0.1933129089171447,2.3992734377225413,0.0,250.1682580012989,386.6905031297496,294.58100008875675,427.8505186755612,False,6.016316508922674,0.30000000000000004,5.716316508922674,0.0
0.23999999999999996,-0.19416854209968848,-0.3704978081048729,1.2147709105022138,1.383120536184391,5.152114903767577,0.0,-0.9862378088151578,-1.706679650854165,-36.254356785410444,0.19863233123427954,1.5429696706294238,0.0,327.6362937520458,222.1232106767997,393.75680241039066,394.2940977380336,False,4.3052373868440315,0.30000000000000004,4.005237386844032,0.0
0.3,-0.2464806552339181,-0.4735029704394396,0.0,4.037158967435412,0.9029240166850725,0.0,-0.8317676983835399,-1.93694322411285,-36.43758322880155,-0.8374776954269594,1.0591137449393417,0.0,354.54495638906974,303.8299220900084,472.72770470975547,384.5895707609719,True,1.0404924418244774,-1.9,2.9404924418244773,0.0
0.06,-0.04822013648469182,-0.11740343557284379,7.717982908008135,4.309629819470725,1.9894126689066827,0.0,-0.8672502012786782,-2.0947488664402036,-39.25444558976715,1.4218549910781353,0.4873994960512358,0.0,167.8373360189316,252.41712055086106,354.7709827795157,479.3712556523382,False,10.506140423489274,0.30000000000000004,10.206140423489273,0.0
0.12000000000000001,-0.1002023603816287,-0.21861630137784457,5.3365113390268,4.861895781182646,0.5230967757589049,0.0,-0.8410900517069736,-1.4948433873536384,-40.21027648639113,4.901333752099819,-0.6664056485015456,0.0,329.6757056229524,157.10948152908065,106.09309597713484,521.7290251441402,False,7.887188853403612,0.30000000000000004,7.587188853403612,0.0
0.18,-0.1442801258845014,-0.3028810241413867,2.867308896119664,3.537649392895439,0.5013301427248251,0.0,-0.4942623211703217,-1.1478178975535065,-42.00195805012462,7.607808280855698,-1.5371715370899162,0.0,362.1550131964954,258.4242162039097,144.54831099150866,501.7537253682445,False,5.615632560553382,0.30000000000000004,5.315632560553382,0.0
0.23999999999999996,-0.14875906407225964,-0.3429097628895371,0.391568104167633,3.9882164148391794,6.102876668176002,0.0,0.2940241313821378,-0.29772502562811787,-41.24233508845938,9.899323423971254,-2.7371276347861917,0.0,415.2954852748251,284.9725582736101,200.84447272646884,526.05422858754,False,3.8449205082977453,0.30000000000000004,3.544920508297745,0.0
0.3,-0.13416856722999204,-0.3330798610491475,0.0,3.9436625038948563,5.739922923806514,0.0,0.3355815713136078,-0.09628319486685799,-41.65202781211611,11.090902699877926,-5.337858674607246,0.0,507.81295835817093,234.35129355711257,171.97012200108531,469.51940407934484,True,-0.14247410412294093,-3,2.857525895877059,0.0
0.06,0.020061032400079455,0.00913135023809698,7.403125313762149,1.959630924752851,3.09290718035537,0.0,0.5306831837287729,0.3678823439577982,-44.18237130008552,6.033441704871786,-0.6104215743366304,0.0,243.48572630295092,121.15542860432512,97.72002799864235,675.3362880286767,False,10.263465302685574,0.30000000000000004,9.963465302685574,0.0
0.12000000000000001,0.04981697232556177,0.0531967769303449,4.755504347044342,4.2354716535401735,4.14091265567675,0.0,0.3022177812467811,0.6999526445600941,-43.986450440957675,11.53489896414589,-4.791080132390703,0.0,562.1822075665424,79.16282217580157,27.31223226590027,682.2757709793034,False,7.397393629370903,0.30000000000000004,7.097393629370903,0.0
0.18,0.06809460469071262,0.11278635931815834,2.0457369920745716,2.620971383385232,3.604480465033447,0.0,0.01580614422641846,0.7609613913884029,-45.82709435920147,14.216239225130263,-8.948540523783873,0.0,589.6955343776846,75.72307047390926,42.11945324241223,591.5030049464714,False,5.040570195482782,0.30000000000000004,4.740570195482782,0.0
0.23999999999999996,0.04751127659479611,0.2149375419632722,0.0,1.8290394737347384,3.783277748014136,0.0,-0.6715421384048281,2.0902367004206885,-48.134984525749246,15.642452551904404,-13.372897203659045,0.0,672.9677202740841,145.02227447270323,67.95900168623443,566.0475538289578,True,2.2955288837677896,-0.8,3.0955288837677895,0.0
0.06,-0.039089035371122065,0.1417469013882996,7.024459435558757,0.5298157211880721,2.881520079588185,0.0,-0.5271065177357785,2.700012035976162,-49.10600012197806,7.420547424895464,-2.0298834851524994,0.0,389.67223185228323,55.00968563842092,30.447813915260443,743.0265842212642,False,9.96395317608199,0.30000000000000004,9.66395317608199,0.0
0.12000000000000001,-0.044668793980097196,0.328658633751211,4.153989321011501,5.7469371073354765,1.2415254753416605,0.0,0.13173884476401018,3.5986384381493153,-47.0125791370064,12.224185988165742,-5.6893337355865,0.0,530.6800610639561,55.86206317196677,36.46600602672312,659.1706868767573,False,6.87019935169272,0.30000000000000004,6.57019935169272,0.0
0.18,-0.044391332694831205,0.5578705719149749,1.2606523411862098,5.0655579623493665,3.6740401641521814,0.0,0.09909391498890055,4.073587451993083,-48.39626002737643,15.428236411624454,-11.907286681850834,0.0,721.4820252763479,64.79655676113103,19.201250984289334,639.7111405034897,False,4.508986654035302,0.30000000000000004,4.208986654035302,0.0
0.23999999999999996,-0.042637101273918246,0.7861688889312558,0.0,0.9049173239616319,2.7305558067275513,0.0,-0.19533813419338783,3.234903803385104,-51.05377536721273,17.19083121908135,-17.158222546764865,0.0,759.7651484895971,80.80367390656467,38.88342616404751,618.1118846096978,True,0.996278471477781,-1.9,2.896278471477781,0.0
