time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,0.03448328470422894,0.21738777855619518,11.703889051291494,0.09157541421591908,6.196807370693474,0.0,0.2766539267246042,0.6418322438355769,2.925613698033362,-0.018606409492456514,-0.17625527576492048,0.0,487.57088235624747,487.9759955419728,486.2509536649246,488.0379132667997
1.2000000000000006,0.05280747895362911,0.25767040263839347,11.881180203146275,0.09046512062187784,6.186513050811076,0.0,0.335119849840085,0.7007820281842524,2.9838356072918435,-0.018333017230406628,-0.18338626797615348,0.0,433.0885492268635,432.4565710950608,434.8521081905654,434.8750583723278
1.2600000000000007,0.07486739034537769,0.30150730098499545,12.062263034224259,0.0927676587440267,6.177687824758703,0.0,0.40106473552182176,0.7606569863061593,3.051933311548113,-0.039775223936943965,-0.16837646707039902,0.0,436.4005679582317,437.62040484723985,439.0800425704751,437.2973509651576
1.3200000000000007,0.10126884947632835,0.34917366327432736,12.249670917867427,0.09158487122949932,6.177303553832793,0.0,0.4790124698593943,0.828029988075395,3.1945736519011843,-0.02889701394143539,-0.13540677603567147,0.0,460.5773336924284,463.1551132671379,460.82684659031696,461.68539855987416
1.3800000000000008,0.13200384826120193,0.4005378186358549,12.442118139450967,0.09230626120804164,6.169170354284914,0.0,0.5462145874252686,0.8841305999460611,3.22013772565857,-0.01289055508202212,-0.13722976492052846,0.0,424.8897100208157,424.7153471222065,425.18974551547547,426.5587898722897
1.4400000000000008,0.16733097997353294,0.4555980159741594,12.639596652169256,0.09154080086838956,6.160925116858145,0.0,0.6321936344340563,0.9510604261713073,3.361923116724161,-0.012542412490981071,-0.13869141855791595,0.0,462.833820314715,462.70201738820134,462.61448778273973,462.64202768004725
1.5000000000000009,0.20751258080680837,0.5143307009743272,12.84200511764367,0.09182258312216529,6.163792838571698,0.0,0.7068750928868425,1.0067122040664984,3.384950478535203,-0.024947786116793144,-0.17655501916511554,0.0,427.78380172061816,424.5243732754126,426.50449208648115,425.44366278343347
1.560000000000001,0.2524222939507647,0.5766498065262616,13.047995242021289,0.10256807870295326,6.157746761893042,0.0,0.7907019106341681,1.0716741781328765,3.480831416496931,-0.06449539448036054,-0.1543657901564245,0.0,450.11922605109197,451.88450293911563,450.40895382033364,447.1981532683259
1.620000000000001,0.3027980706444983,0.6432921725492232,13.262192249456161,0.10116073196062025,6.152873374148605,0.0,0.8889822970646765,1.1495087461034632,3.658382300150087,-0.0829273664854257,-0.13258700923087613,0.0,475.035271684112,476.6837411624282,476.6606874003158,475.2464728327439
1.680000000000001,0.35880332168970946,0.714267611476352,13.484106646058935,0.09895736590460125,6.1451296814245335,0.0,0.9785821069864483,1.2160759173412217,3.7383533900496473,-0.10240672456382534,-0.12860854702628377,0.0,448.29213334512235,448.5996717500516,447.1883487544771,445.5920057935223
1.740000000000001,0.41998343607705046,0.7889291414715419,13.708334005469299,0.09328154003121192,6.139157866733953,0.0,1.061245429004602,1.2721054606761284,3.7358314466407547,-0.09601323620955987,-0.14432857956238435,0.0,422.03657057218993,420.6598072531477,421.07071363158104,421.61421983719043
1.8000000000000012,0.4865810455379485,0.8670757838091132,13.934892630830236,0.08751849043573934,6.135728562029282,0.0,1.1589263543915556,1.3321497691419986,3.81580805885938,-0.0961318050277541,-0.17061128161135203,0.0,450.0715106562716,447.9171461382809,447.73922683150204,447.72178749781773
1.8600000000000012,0.5586309684975502,0.9484339648305454,14.163117875374677,0.08277399834928811,6.1339094293170255,0.0,1.242848357248098,1.3793588030867914,3.7917603436009952,-0.08618558791266996,-0.20361732626278134,0.0,415.8769916220489,412.94083567729996,414.9209163706758,415.7853489201202
1.9200000000000013,0.6365697330997128,1.0329875671645754,14.395225639565982,0.08114530213228388,6.127033491448785,0.0,1.3557270141843245,1.438811573081703,3.9444581889395565,-0.06673338478852218,-0.23016386606133954,0.0,472.96310942053844,470.8721891925476,470.17337228582807,471.67339771662176
1.9800000000000013,0.7214655044716543,1.1210764848947716,14.636607271771803,0.07901908835269822,6.1171569633048435,0.0,1.4750762646634634,1.4971771205089877,4.100776722461617,-0.08299289547999836,-0.2531241371511994,0.0,475.149656397446,473.33334963912864,474.4233020051741,473.1694471202573
2.0400000000000014,0.8125258486399833,1.2120353352850692,14.88011802630392,0.0746918402529353,6.10392424001822,0.0,1.5612968786208694,1.5344304996719422,4.016333717138939,-0.07526477913963112,-0.2389632088306371,0.0,397.0755359686813,398.30299692536977,396.4220391190849,397.1255683074593
2.1000000000000014,0.9095655299409424,1.305398538493621,15.121817871958685,0.0701947401197831,6.089627315120747,0.0,1.674609059873277,1.5772094351678427,4.039922897855044,-0.07838762399286335,-0.23764530976073273,0.0,433.57675136993873,433.6291334087853,434.8091341155577,434.5426646950743
2.1600000000000015,1.013676026806505,1.4012511751082442,15.364964415991842,0.06819694582026159,6.0762432955162655,0.0,1.7969033646133654,1.6176579422759467,4.064507365180545,-0.09764630441607618,-0.22853151010225284,0.0,434.47056996854496,435.1779608477634,436.77903188235786,435.1636535279301
2.2200000000000015,1.1255456614774546,1.4995301447867202,15.610376738818571,0.06326869171717941,6.062526696371073,0.0,1.933292749482459,1.657760226027624,4.115331632652453,-0.08821185324388779,-0.22879566932827852,0.0,445.19779718398024,445.1243253179473,444.3258109322953,445.0911039197613
2.2800000000000016,1.2466325167049532,1.6003406351958678,15.862235049305172,0.061289688633247685,6.051046600074029,0.0,2.104017253094849,1.7022997817500483,4.27885190430129,-0.10938959716941489,-0.21353024008986696,0.0,481.0713339151695,482.1806025524278,481.4674416653219,479.8553418612718
2.3400000000000016,1.3778562360606708,1.7036629825514933,16.122326502540513,0.056255998803906415,6.0382401299751685,0.0,2.2712493704105783,1.741155404140706,4.389952272922594,-0.09698865804582195,-0.21617557397267914,0.0,466.76420141564,466.5146962396825,467.80576013276954,468.7614345445279
2.4000000000000017,1.5188570471101508,1.8090916226010103,16.38697591821654,0.051961442726923934,6.025869216004665,0.0,2.4298091730906215,1.7726808868935202,4.43106268560664,-0.11176918781420546,-0.20880977176049637,0.0,447.08872050232117,447.6438144407426,447.8462494119479,446.6332974162889
2.4600000000000017,1.669105312167104,1.9162253347486597,16.65229293709038,0.045679783078280245,6.021857409416842,0.0,2.578748743392832,1.7978776551719304,4.41270986967383,-0.1202073860427942,-0.178019632628265,0.0,426.3930953254576,428.9756195650417,430.3618713692644,429.63473242626355
2.520000000000002,1.8293525858106476,2.024921123537749,16.920152213954463,0.04036144378927986,6.011178998029749,0.0,2.763687417391644,1.8246850712045803,4.515019497616397,-0.10628417366698592,-0.18055306939978139,0.0,468.11695100135614,467.8906177162409,468.0791930984051,469.1504264410801
2.580000000000002,2.000716687453041,2.1350894362267714,17.193674359911796,0.034824327951280765,6.016848958190526,0.0,2.9475834187306313,1.846986822228231,4.602096094908465,-0.09737376514752545,-0.22627198909237864,0.0,467.37760237908503,463.7643103833488,464.25190612075977,464.94184360421593
2.640000000000002,2.1836389306541926,2.2465707147544696,17.474744085602474,0.03289588498284335,6.013608084334251,0.0,3.149791091595912,1.868765323939654,4.765877811094839,-0.07686905097104133,-0.26271128556313117,0.0,490.9834782636119,488.22092234021557,488.26409486670474,489.78558383684043
2.700000000000002,2.379110890955259,2.359341086792214,17.76670435350398,0.029312807103559102,5.997872157084899,0.0,3.3673696084029863,1.8897652397214346,4.964364524224816,-0.08924671004083369,-0.26175569777320307,0.0,501.9885520873014,501.997221216532,502.2879714283073,501.38490859482226
2.760000000000002,2.586611432798967,2.4731412595008475,18.06586322002726,0.024494557723535593,5.986906821622215,0.0,3.550091621506425,1.9030692492269374,5.006830358032275,-0.08233382797519462,-0.2868373106019561,0.0,458.96701830440264,456.90015171222336,457.48334450025067,458.0275371160837
2.820000000000002,2.8046442865459635,2.587593652172636,18.365415033509134,0.01985924179834697,5.9700158574386535,0.0,3.7189377698642057,1.9115944852300781,4.977599349797902,-0.08969933344806175,-0.29434465668756915,0.0,437.0763832857202,436.3634329198914,435.9827669849614,435.3607475446165
2.880000000000002,3.0329553729720518,2.702464722376042,18.662758263418226,0.014928616875484302,5.954153749285036,0.0,3.892597168409887,1.9170051669379256,4.933278404864268,-0.08344324222550993,-0.28080648385579143,0.0,431.84614519104997,432.89907102803363,432.42386278399266,432.94406700213585
2.940000000000002,3.27171129007094,2.8175655773299177,18.956723808907846,0.010036996762475603,5.9375958878465624,0.0,4.067099264143142,1.9192835176019485,4.8650799003346705,-0.08074014887584556,-0.2880340281938246,0.0,425.55693738119516,424.8523358072812,425.9190132703905,426.1443265690587
3.000000000000002,3.5218378673494612,2.932747551530597,19.248363957689676,0.007985419989156917,5.925257141997323,0.0,4.271277972569486,1.9199091212944155,4.8554961005596935,-0.0635944678113536,-0.2648507531220303,0.0,446.2031598671063,448.01323317854593,445.7444286549636,447.13928184667304
3.0600000000000023,3.786300964568399,3.0479733388765875,19.544343150092274,0.006858716510397045,5.9094011975490375,0.0,4.545284196999628,1.9208292454068354,5.008477781417224,-0.08279812689963104,-0.26367423619148844,0.0,500.87755202380924,500.90128832922153,499.9590802463527,498.55453419384156
3.1200000000000023,4.064644327495224,3.1631811760319537,19.84207559298634,0.0065371372152513985,5.895534955822445,0.0,4.733712326861398,1.9194242297627384,4.9155003070853045,-0.10764184647064423,-0.24951537796155362,0.0,423.3983538021849,424.5441419410668,425.13078174846305,422.9887242608163
3.1800000000000024,4.353899000485951,3.2782825446617925,20.132778303397153,0.003987222253783784,5.883991559084896,0.0,4.908806018916887,1.9170961876615105,4.774553944414134,-0.08715210843184522,-0.2710332876709384,0.0,408.2481377277176,406.25006814773525,406.75182195825215,408.573351503387
3.2400000000000024,4.655830567601521,3.393218599055757,20.41974873428853,6.282667576106934,5.868020781497558,0.0,5.156558288147254,1.9136776796618078,4.789842262655401,-0.07895359024300846,-0.27826763172649993,0.0,463.4328234326043,462.7914032205523,461.76904480621585,462.4099347930718
3.3000000000000025,4.972632335117947,3.5078791377116016,20.706938721131888,6.28229408260243,5.851497246971528,0.0,5.404466599940069,1.9082924935625827,4.7818818428225,-0.05723923608741148,-0.2841756481603596,0.0,457.61175742884785,457.0639687959576,457.42739203250323,459.14990899833543
3.3600000000000025,5.303515524892833,3.6222051522479948,20.991263924017165,6.278881927650412,5.834738625598838,0.0,5.625941299305021,1.9023141637419188,4.694826268540691,-0.056413562069269965,-0.2793381654760665,0.0,433.0606389357263,433.3843123732053,433.37951823872123,433.44661817642054
3.4200000000000026,5.650315558344346,3.736104059131302,21.275226336969624,6.277414856021654,5.817985795687159,0.0,5.9349065582764124,1.8941990908112654,4.768554803525748,-0.07283134409884061,-0.27901043907564316,0.0,490.531076690678,490.4845089417517,489.41752059912227,488.1913816731075
3.4800000000000026,6.01455037971093,3.8495039490979996,21.560714868137854,6.275783903586863,5.803772213797902,0.0,6.20684874648792,1.8856860252018939,4.746457651932482,-0.09220083039659992,-0.29766773206879915,0.0,463.64128376761914,462.0936278972919,462.5806276090358,461.04762097419643
3.5400000000000027,6.393587780803602,3.9623812411573374,21.841500539643746,6.270578660182418,5.790487517237576,0.0,6.4283478932699225,1.8765378958460839,4.612628151496082,-0.09977781171163592,-0.3223322891835475,0.0,426.7766930703311,424.5653949911662,425.4338113659417,424.77628614745464
3.6000000000000028,6.786662077592038,4.074646183867475,22.115281504439647,6.2732377049486665,5.772892899751275,0.0,6.674932023728538,1.86587635509182,4.512334960091129,-0.1332109160395127,-0.33805634951447605,0.0,439.7349872677753,438.31851459797764,440.83595846326676,438.0526711832984
3.660000000000003,7.195511470273293,4.186268622708769,22.3842560954166,6.2652761646345425,5.7527995835186285,0.0,6.9543280302017045,1.8542488203937058,4.451927654277421,-0.13213673880946034,-0.33433391659377526,0.0,456.09447905286487,456.27851513905557,456.52044208895677,456.5904467510127
3.720000000000003,7.6215289874952505,4.297087573431058,22.64966412018826,6.265029359708333,5.733235269745972,0.0,7.247031391941356,1.8397651884952608,4.393300895000362,-0.16372203963079546,-0.34334212587559915,0.0,460.3193244863129,459.4929559340864,462.95142830285465,460.4405078959537
3.780000000000003,8.068888312815638,4.406905127910262,22.91710654863729,6.257609530138506,5.717489607268723,0.0,7.6650664875986205,1.8201047073441297,4.518428851193886,-0.181948483300831,-0.3203778002169828,0.0,524.6916613676389,526.1874055491148,527.5309898763275,526.2478916481873
3.840000000000003,8.53539970340771,4.51563857282019,23.18217809080269,6.246879977014487,5.705193944291086,0.0,7.885773125513455,1.803714481732378,4.317163384369405,-0.18804110726313134,-0.35043630383412305,0.0,418.09414843425304,415.34568648132637,418.0642444968757,417.4976595841454
3.900000000000003,9.019874081135768,4.62299369524026,23.442120487188287,6.235927973715228,5.684164417085697,0.0,8.263906731844921,1.7738949892250424,4.34471198745786,-0.19565320097593022,-0.3526604589171243,0.0,501.97489354811984,501.7018850667373,503.0581208250973,502.4757144532609
3.960000000000003,9.523631334878791,4.7286364463172115,23.6980529823651,6.227086488053876,5.664204500294279,0.0,8.528662756699994,1.7470146566550324,4.18513666014961,-0.17816846254827115,-0.3418042551689033,0.0,441.3198819585456,442.0892650711899,440.0697129114814,441.47980232273164
4.020000000000002,10.043875490776465,4.83252369222563,23.944828883659028,6.216496517181909,5.645327159313274,0.0,8.813272604154353,1.7152729534989346,4.0393660999267835,-0.17570096476264216,-0.35704781512374084,0.0,450.6729535864398,449.3163637963383,449.5462579986402,449.71630457179015
4.080000000000001,10.584199845837864,4.934120881989896,24.18645463984015,6.207088782871907,5.624155820583837,0.0,9.197730611065898,1.670711421449817,4.0119683151785335,-0.16517345440202424,-0.36387429440848884,0.0,497.73503334535525,497.11690406412464,497.5330947297758,498.27853815763996
4.14,11.146755786564254,5.033046481329414,24.424746246162545,6.207846276873067,5.602312634092904,0.0,9.554294799274265,1.6270778614926251,3.9284975086707723,-0.1305751801598424,-0.3646785688713703,0.0,484.7039336023841,484.5186577637098,482.6748539494053,485.2596009547122
4.199999999999998,11.727412803384015,5.129702245236338,24.65346022685142,6.200246817356636,5.581417853113104,0.0,9.80142850835008,1.5944754920895623,3.6942538470557094,-0.1263310150020294,-0.3549377062578547,0.0,430.56200151197186,431.24653178864725,430.50745842504114,430.8507340694323
4.259999999999997,12.321509659382064,5.224488258888357,24.866177998394893,6.1926585072089715,5.561274568617021,0.0,10.00239198894445,1.5647865117052464,3.3959240292447537,-0.12687756188725882,-0.34431633549152707,0.0,405.77251607630615,406.58557930594276,404.4791107167762,404.413547181418
4.319999999999996,12.929416695599931,5.317266252175731,25.06278106611857,6.185071533953419,5.547205031433595,0.0,10.26118996432497,1.527496917452027,3.1569229430930665,-0.12595150515540654,-0.37366437141028597,0.0,433.16972876273053,430.5599681424359,434.0715426754014,434.1342704752564
4.379999999999995,13.55559490562979,5.407453806054725,25.247866293589528,6.179070972914689,5.524989692599547,0.0,10.611257349657965,1.4786269394669007,3.0101501138388005,-0.1134327739485121,-0.36976902122163335,0.0,475.25284667718125,475.41805499703315,473.49544235467226,474.4455253880404
4.439999999999993,14.201676576814943,5.494802571868561,25.422561923379906,6.172820886242473,5.504553987041106,0.0,10.924607793546148,1.4328663934337036,2.8112302789758252,-0.12288866976076752,-0.3855145542251635,0.0,459.2019879944357,457.80983009761985,460.60132187413114,459.84091257680706
4.499999999999992,14.867038155506451,5.579324218020135,25.585469639864378,6.167914772326604,5.483155196586205,0.0,11.25377092438545,1.3844997857072585,2.616904078977419,-0.10684105728367395,-0.37225016842983016,0.0,465.42014542293896,466.3147428743963,467.15484905735485,468.3933797983372
4.559999999999991,15.550779997916644,5.6610913644238225,25.735055570216037,6.165414763045854,5.461551212463501,0.0,11.537407450595,1.3411672742660887,2.3676675877619497,-0.08634617064935965,-0.3640098094679496,0.0,448.7774239785362,449.30667989870267,447.1545165432156,448.8131990326823
4.6199999999999894,16.250835746812303,5.740360753594888,25.868786346386184,6.169932919575295,5.445697462994822,0.0,11.797438274453906,1.301493878422761,2.0891606952404946,-0.05340996719616793,-0.33838202236363185,0.0,438.6320863009963,440.6247881725548,437.4962565691619,440.22673025843386
4.679999999999988,16.965488683301835,5.817404685973152,25.98480468753903,6.166836343070692,5.427819482700402,0.0,12.024184418244367,1.2666259517333955,1.7774523374079536,-0.05840546288359522,-0.3566851913928367,0.0,425.97902262337817,424.2819542246984,426.5653055800831,426.13610844336296
4.739999999999987,17.693617053203734,5.892358881789342,26.081949464184923,6.163997892763451,5.422311614287429,0.0,12.246398490362461,1.231712460632353,1.461232618132732,-0.06862504158503471,-0.401575545053584,0.0,426.18649922289865,422.1793961881174,425.13767726072507,424.25774685115385
4.799999999999986,18.43549745744514,5.965145878125001,26.160588662195384,6.161153294290219,5.405603781712511,0.0,12.482573235116247,1.1945240040779723,1.1593095135198626,-0.057408129805113166,-0.37298155845000586,0.0,430.53508854629354,432.7848886711333,430.79194734448123,431.73661510444913
4.859999999999984,19.190760176082716,6.035776067196069,26.22037234523159,6.158593553915971,5.385045960950656,0.0,12.692593863247687,1.159854018377328,0.8326291919461037,-0.048234901856882645,-0.38901568422069044,0.0,423.0876908443938,421.5476212189179,420.09469692658365,420.887629367835
4.919999999999983,19.961766261626465,6.104021538605168,26.26287591364486,6.156074551438213,5.361760307714992,0.0,13.00658742774913,1.1151850889744621,0.5819015237758374,-0.042619615799213306,-0.39306109718579324,0.0,464.89799913345223,464.4300454464595,464.0127588957383,464.45240807207875
4.979999999999982,20.748327383403698,6.1699205932593095,26.28758980660904,6.153577281406623,5.33816459958579,0.0,13.211676477622078,1.081543747885497,0.24073001188669008,-0.04675744566988331,-0.39422506348105923,0.0,424.5770967182538,424.308623286202,423.7313589321639,423.37410425686994
5.0399999999999805,21.547976958768285,6.233738213142758,26.292224937010882,6.151351444956752,5.315325926796568,0.0,13.442561748258333,1.0458355053729254,-0.08760991612968436,-0.039531907325055446,-0.3854665786148535,0.0,435.48295428722923,436.05341517007787,435.4721911753326,436.07534409874074
